taxa	determinant	coefficient	stdev	pvalue	formula	method	n	freq
t461	General.Age	-0.3368118036557929	0.0753493652771728	2.0980629427276153e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t461	Reproductive.haschildrenTRUE	0.20224258281113291	0.15606373059034456	0.02602936181611039	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t461	Technical.dna_conc	-0.15524067973748473	0.06191835517959974	1.6962184763750585e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t462	(Intercept)	5.320839315993926	0.0841762135710405	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t462	General.Age	-0.33578785167791536	0.07534956948300627	2.4315484581780383e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t462	Reproductive.haschildrenTRUE	0.19310513316391206	0.15605357683221494	0.03345659967450087	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t462	Technical.dna_conc	-0.15529471866592218	0.06191770986529687	1.6671129746471935e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t463	(Intercept)	5.316412304725983	0.08416215219018354	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t463	General.Age	-0.3389012397921511	0.07534076827517808	1.3401106972479962e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t463	Reproductive.haschildrenTRUE	0.20647595916176636	0.15607239869120348	0.022901841132278215	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t463	Technical.dna_conc	-0.15334023680724337	0.06192978834759177	2.1036444883571422e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t464	(Intercept)	5.317106598642467	0.08416507977688699	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t464	General.Age	-0.3375897411499338	0.0753553689471959	1.771373359240006e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t464	Reproductive.haschildrenTRUE	0.2078845780656397	0.15609675536419226	0.022091219384928775	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t464	Technical.dna_conc	-0.15566328974029464	0.06191638164593224	1.588103237897254e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t465	(Intercept)	5.320163831255925	0.0841814937452173	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t465	General.Age	-0.3304804578150241	0.07538357027899222	6.385301372174065e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t465	Reproductive.haschildrenTRUE	0.19727321632729428	0.1560818295178037	0.02991369093518214	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t465	Technical.dna_conc	-0.15275238094045454	0.06192922400284074	2.3086292734567105e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t466	(Intercept)	5.318372536279274	0.08417374132151695	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t466	General.Age	-0.33492947367013254	0.07537157639517139	2.9130138585968864e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t466	Reproductive.haschildrenTRUE	0.2049469489475851	0.15609282761964832	0.02408621676708697	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t466	Technical.dna_conc	-0.1561822088635645	0.06192176770021019	1.5008321460942691e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t467	(Intercept)	5.319457394894755	0.08417297581537755	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t467	General.Age	-0.3371851108141826	0.07534738137423588	1.773128281580519e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t467	Reproductive.haschildrenTRUE	0.1976293810964271	0.15606395548395915	0.029348430493960742	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t467	Technical.dna_conc	-0.15409660915494178	0.06192721451816528	1.8974306972516926e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t468	(Intercept)	5.319594695682036	0.08417244567619225	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t468	General.Age	-0.3360024019382675	0.07534698929470625	2.2559832018640382e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t468	Reproductive.haschildrenTRUE	0.19444437099560458	0.15605033220980435	0.032142201064150264	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t468	Technical.dna_conc	-0.15578981768717032	0.06191404580050744	1.5468408155033563e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t469	(Intercept)	5.320522984937174	0.08417725693551051	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t469	General.Age	-0.3390805582078646	0.07535652381140528	1.5368003756913034e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t469	Reproductive.haschildrenTRUE	0.2066884986155508	0.15609441919799932	0.02313863887757394	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t469	Technical.dna_conc	-0.15715509939606673	0.06192539555854332	1.3735710454895489e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t47	(Intercept)	5.325190827307578	0.08419810858190417	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t47	General.Age	-0.32894799765281385	0.07539124380623924	8.153947840805104e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t47	Reproductive.haschildrenTRUE	0.18337391460400482	0.15606981592930647	0.043450003104724015	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t47	Technical.dna_conc	-0.15674592900611262	0.06191480123214265	1.3870958143903959e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t470	(Intercept)	5.405553098503895	0.08451916158100933	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t470	General.Age	-0.2940562670236055	0.07593479247482629	2.0830620051970164e-10	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t470	Reproductive.haschildrenTRUE	0.18288550040780377	0.15682491002540852	0.05492604156491876	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t470	Technical.dna_conc	-0.19664966376818044	0.06203219534011696	1.908742017241146e-7	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t471	(Intercept)	5.859524071237356	0.08643289974589673	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t471	General.Age	-0.32030799463102017	0.07815479239767231	4.570851026229137e-8	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t471	Reproductive.haschildrenTRUE	0.324412015055393	0.16122883667318028	0.0071650846082801645	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t471	Technical.dna_conc	-0.22622240391069812	0.06359814781564546	2.055080551424813e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t472	(Intercept)	5.319484606958818	0.08417641286259371	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t472	General.Age	-0.332317073721002	0.07536782469739231	4.4355409976073085e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t472	Reproductive.haschildrenTRUE	0.19481739102893478	0.1560630510503852	0.03188562097585607	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t472	Technical.dna_conc	-0.1551084577087662	0.06191677220121655	1.697085651076272e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t473	(Intercept)	5.344418214728324	0.0843100376216829	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t473	General.Age	-0.2931876208323358	0.0756642936860012	3.5033244622024285e-11	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t473	Reproductive.haschildrenTRUE	0.16059560250041155	0.15626498578156592	0.07797551563577731	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t473	Technical.dna_conc	-0.16373597719830335	0.06192604855907367	5.946461958228145e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t474	(Intercept)	5.330014588472859	0.08420907283572447	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t474	General.Age	-0.332090274265715	0.07538749530554675	5.119798174386474e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t474	Reproductive.haschildrenTRUE	0.18362888293048932	0.15609083435004112	0.04346907571919464	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t474	Technical.dna_conc	-0.15865901842202038	0.06192384638280194	1.1219140058077876e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t475	(Intercept)	5.32224527300691	0.08418417755110279	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t475	General.Age	-0.3345549553932299	0.07537448037831272	3.199056173024472e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t475	Reproductive.haschildrenTRUE	0.1967049698196711	0.15608757895790992	0.030449302490034583	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t475	Technical.dna_conc	-0.1601246414988129	0.06191030541836605	9.151844420827803e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t476	(Intercept)	5.331015370462055	0.08424470776758737	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t476	General.Age	-0.31292282763926005	0.07553916709898922	1.6323419705158719e-12	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t476	Reproductive.haschildrenTRUE	0.19165237914849248	0.15622846113007074	0.03579951818981406	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t476	Technical.dna_conc	-0.1617459978914767	0.06193328721088239	8.066654058925593e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t477	(Intercept)	5.322039284469647	0.08417963609748656	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t477	General.Age	-0.33568778009010003	0.07535215439046858	2.4931436959541884e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t477	Reproductive.haschildrenTRUE	0.19166384005288833	0.15605639377701408	0.03481861265823104	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t477	Technical.dna_conc	-0.15650006063033942	0.06191547767743342	1.435071095643607e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t478	(Intercept)	5.31768259122238	0.08416696913512488	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t478	General.Age	-0.3361742775780698	0.07534287401833431	2.142941731821906e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t478	Reproductive.haschildrenTRUE	0.19672330773595134	0.1560457916509912	0.030123463141423314	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t478	Technical.dna_conc	-0.15406705946355514	0.06191690343561639	1.9081318091152863e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t479	(Intercept)	5.31768259122238	0.08416696913512488	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t479	General.Age	-0.3361742775780698	0.07534287401833431	2.142941731821906e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t479	Reproductive.haschildrenTRUE	0.19672330773595134	0.1560457916509912	0.030123463141423314	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t479	Technical.dna_conc	-0.15406705946355514	0.06191690343561639	1.9081318091152863e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t48	(Intercept)	5.32310322917143	0.08420029865822067	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t48	General.Age	-0.33246290222948	0.07540987301777183	4.264775016003985e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t48	Reproductive.haschildrenTRUE	0.19456498873148942	0.15610747436073266	0.03201904315455156	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t48	Technical.dna_conc	-0.1573571922997091	0.06191862733662313	1.2599242094558809e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t480	(Intercept)	5.31768259122238	0.08416696913512488	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t480	General.Age	-0.3361742775780698	0.07534287401833431	2.142941731821906e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t480	Reproductive.haschildrenTRUE	0.19672330773595134	0.1560457916509912	0.030123463141423314	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t480	Technical.dna_conc	-0.15406705946355514	0.06191690343561639	1.9081318091152863e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t481	(Intercept)	5.317461034406311	0.08416683081306998	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t481	General.Age	-0.3367063670516009	0.07534579482289308	1.968433825464627e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t481	Reproductive.haschildrenTRUE	0.20027033977327105	0.15605620106484952	0.02730269110748165	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t481	Technical.dna_conc	-0.15435254374765575	0.06191913440195859	1.8464387793727704e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t482	(Intercept)	5.31768259122238	0.08416696913512488	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t482	General.Age	-0.3361742775780698	0.07534287401833431	2.142941731821906e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t482	Reproductive.haschildrenTRUE	0.19672330773595134	0.1560457916509912	0.030123463141423314	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t482	Technical.dna_conc	-0.15406705946355514	0.06191690343561639	1.9081318091152863e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t483	(Intercept)	5.318884956234463	0.08417149281487082	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t483	General.Age	-0.3371868162338655	0.07533605460037757	1.760180260330035e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t483	Reproductive.haschildrenTRUE	0.196929120767998	0.15605085665470111	0.029918033223234476	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t483	Technical.dna_conc	-0.14941116235265692	0.06194692368808149	3.390518935192032e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t484	(Intercept)	5.816469122994281	0.08599040600816425	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t484	General.Age	-0.4097092953733643	0.07694857726496766	8.133513561710029e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t484	Reproductive.haschildrenTRUE	0.20877075291785152	0.1596551378907132	0.06549606787299714	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t484	Technical.dna_conc	-0.2262729600895004	0.06326668214725613	4.936398973602091e-7	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t485	(Intercept)	5.341400637595777	0.08426656741359059	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t485	General.Age	-0.3463916521650347	0.07541699327541634	7.227772378064254e-15	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t485	Reproductive.haschildrenTRUE	0.2169587030337893	0.15628066148942862	0.018171408020690956	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t485	Technical.dna_conc	-0.15649168953397907	0.062018891315185766	1.79549755478101e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t486	(Intercept)	5.319524820420776	0.08417186503925378	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t486	General.Age	-0.33695844974648953	0.07534219142594914	1.8723144052593884e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t486	Reproductive.haschildrenTRUE	0.195465160297837	0.15605029362610184	0.03120579009392294	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t486	Technical.dna_conc	-0.1541426913475237	0.061920543271578574	1.8941750639969074e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t487	(Intercept)	5.466452925161791	0.08470219158152024	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t487	General.Age	-0.42880046071119987	0.07595001720858592	6.934667937640312e-18	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t487	Reproductive.haschildrenTRUE	0.4595394511468344	0.15818965923220107	8.478494781459545e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t487	Technical.dna_conc	-0.18608719786106984	0.062634564666636	5.274201049834512e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t488	(Intercept)	5.319120799943119	0.08417095438392182	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t488	General.Age	-0.3364644170503653	0.07534288484790999	2.140217669281962e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t488	Reproductive.haschildrenTRUE	0.19585016298867705	0.1560495226534091	0.031007146249530475	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t488	Technical.dna_conc	-0.15155503823191488	0.061928012375760295	2.650447534299652e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t489	(Intercept)	5.3981271385252985	0.08453059078257757	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t489	General.Age	-0.3019118719364903	0.07601900268424026	1.4101996346555282e-10	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t489	Reproductive.haschildrenTRUE	0.2470862885447018	0.15698162351259926	0.010791309614700635	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t489	Technical.dna_conc	-0.17629503617099407	0.06213648309318889	4.430834228912988e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t49	(Intercept)	5.3169976233073415	0.08416304873263043	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t49	General.Age	-0.33808389016152085	0.07534439358736077	1.5328293308241003e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t49	Reproductive.haschildrenTRUE	0.20321475532152522	0.156073748648726	0.0251162899511997	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t49	Technical.dna_conc	-0.1573272962245182	0.06190668512838118	1.263165748509262e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t490	(Intercept)	5.321667205156522	0.08417605285190989	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t490	General.Age	-0.33856243679081316	0.07533926352103668	1.581993867294018e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t490	Reproductive.haschildrenTRUE	0.19422270642821154	0.15605420640835407	0.032634794863639925	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t490	Technical.dna_conc	-0.15644674998636246	0.06191713617543413	1.4736654645072237e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t491	(Intercept)	5.381348705747162	0.08441477304868232	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t491	General.Age	-0.3440481295064071	0.07570262874825194	3.4636253332901956e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t491	Reproductive.haschildrenTRUE	0.23283153031796677	0.1566888550297538	0.012827814812005926	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t491	Technical.dna_conc	-0.18115192540223796	0.062052675525813006	1.0498761360594966e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t492	(Intercept)	5.3855232637790245	0.08444616217416265	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t492	General.Age	-0.3500451446666854	0.0756809265833598	1.0074919918521e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t492	Reproductive.haschildrenTRUE	0.23919682693576877	0.15670721279976105	0.010326036977803852	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t492	Technical.dna_conc	-0.17715451050349096	0.062091511917130804	1.687522475997665e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t493	(Intercept)	5.322184304181475	0.08418919807841038	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t493	General.Age	-0.33801968036003077	0.07538897445130507	1.839442944903003e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t493	Reproductive.haschildrenTRUE	0.20460875454362676	0.1561302569083567	0.02451360420171686	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t493	Technical.dna_conc	-0.1575749172751263	0.06192677568286134	1.2897416188193428e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t494	(Intercept)	5.319037422938221	0.08417017544815338	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t494	General.Age	-0.3369403223765789	0.07534142630907988	1.9185323894420902e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t494	Reproductive.haschildrenTRUE	0.1960082431188384	0.1560488385134411	0.030800315156391162	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t494	Technical.dna_conc	-0.1536358985381074	0.0619211692233224	2.031686163271065e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t495	(Intercept)	5.320197788447435	0.084172355747615	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t495	General.Age	-0.3377034889783869	0.07535283739274763	1.701148778409187e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t495	Reproductive.haschildrenTRUE	0.20017258053706743	0.15608617418788592	0.027468646761823968	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t495	Technical.dna_conc	-0.1593426366469104	0.06190491432629027	9.870335128527766e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
